GEO.id,GEO.id2,GEO.display-label,GC.target-geo-id,GC.target-geo-id2,GC.display-label,GC.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015,respop72016,respop72017
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geography,Geography,"April 1, 2010 - Census","April 1, 2010 - Estimates Base",Population Estimate (as of July 1) - 2010,Population Estimate (as of July 1) - 2011,Population Estimate (as of July 1) - 2012,Population Estimate (as of July 1) - 2013,Population Estimate (as of July 1) - 2014,Population Estimate (as of July 1) - 2015,Population Estimate (as of July 1) - 2016,Population Estimate (as of July 1) - 2017
0100000US,,United States,310M300US44700,44700,"United States - Stockton-Lodi, CA Metro Area","Stockton-Lodi, CA Metro Area",685306,685308,687291,695071,700958,703747,713452,723846,734294,745424
0100000US,,United States,310M300US44940,44940,"United States - Sumter, SC Metro Area","Sumter, SC Metro Area",107456,107463,107586,107291,107908,107784,107702,107276,107287,106847
0100000US,,United States,310M300US45060,45060,"United States - Syracuse, NY Metro Area","Syracuse, NY Metro Area",662577,662625,663154,662770,661548,662958,661725,659850,656931,654841
0100000US,,United States,310M300US45220,45220,"United States - Tallahassee, FL Metro Area","Tallahassee, FL Metro Area",367413,368770,369339,371194,375272,373212,375532,377947,379047,382627
0100000US,,United States,310M300US45300,45300,"United States - Tampa-St. Petersburg-Clearwater, FL Metro Area","Tampa-St. Petersburg-Clearwater, FL Metro Area",2783243,2783469,2788500,2829142,2847187,2872530,2916839,2973756,3036525,3091399
0100000US,,United States,310M300US45460,45460,"United States - Terre Haute, IN Metro Area","Terre Haute, IN Metro Area",172425,172420,172231,172396,172348,171767,170922,170334,170220,169965
0100000US,,United States,310M300US45500,45500,"United States - Texarkana, TX-AR Metro Area","Texarkana, TX-AR Metro Area",149198,149195,149324,149602,149684,149653,149519,149739,150185,150355
0100000US,,United States,310M300US45540,45540,"United States - The Villages, FL Metro Area","The Villages, FL Metro Area",93420,93420,94279,97976,101698,106942,112334,117210,122121,125165
0100000US,,United States,310M300US45780,45780,"United States - Toledo, OH Metro Area","Toledo, OH Metro Area",610001,610002,610003,608736,607400,606981,606000,604781,604591,603668
0100000US,,United States,310M300US45820,45820,"United States - Topeka, KS Metro Area","Topeka, KS Metro Area",233870,233866,234274,234648,234383,233812,233646,233345,232948,233149
0100000US,,United States,310M300US45940,45940,"United States - Trenton, NJ Metro Area","Trenton, NJ Metro Area",366513,367517,367930,368201,370419,372337,372974,373104,373660,374733
0100000US,,United States,310M300US46060,46060,"United States - Tucson, AZ Metro Area","Tucson, AZ Metro Area",980263,980260,981540,987297,991528,994759,1000916,1005323,1012519,1022769
0100000US,,United States,310M300US46140,46140,"United States - Tulsa, OK Metro Area","Tulsa, OK Metro Area",937478,937531,939776,945261,952199,961738,969234,980208,987465,990706
0100000US,,United States,310M300US46220,46220,"United States - Tuscaloosa, AL Metro Area","Tuscaloosa, AL Metro Area",230162,230170,230487,231411,233270,235302,238133,240267,241444,242799
0100000US,,United States,310M300US46340,46340,"United States - Tyler, TX Metro Area","Tyler, TX Metro Area",209714,209721,210398,212653,214707,216426,219517,222410,225305,227727
0100000US,,United States,310M300US46520,46520,"United States - Urban Honolulu, HI Metro Area","Urban Honolulu, HI Metro Area",953207,953209,956193,966514,976299,985734,989438,993716,992761,988650
0100000US,,United States,310M300US46540,46540,"United States - Utica-Rome, NY Metro Area","Utica-Rome, NY Metro Area",299397,299348,299257,298724,298207,297672,296636,294702,293752,293572
0100000US,,United States,310M300US46660,46660,"United States - Valdosta, GA Metro Area","Valdosta, GA Metro Area",139588,139666,140062,142058,144195,143003,143545,143428,144434,145437
0100000US,,United States,310M300US46700,46700,"United States - Vallejo-Fairfield, CA Metro Area","Vallejo-Fairfield, CA Metro Area",413344,413344,414076,416652,420267,424384,429993,434751,440318,445458
0100000US,,United States,310M300US47020,47020,"United States - Victoria, TX Metro Area","Victoria, TX Metro Area",94003,94003,94102,94738,96399,97509,98492,99592,99900,99646
0100000US,,United States,310M300US47220,47220,"United States - Vineland-Bridgeton, NJ Metro Area","Vineland-Bridgeton, NJ Metro Area",156898,156628,156719,157108,157268,156571,156475,155261,153914,152538
0100000US,,United States,310M300US47260,47260,"United States - Virginia Beach-Norfolk-Newport News, VA-NC Metro Area","Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",1676822,1676817,1679945,1686564,1697398,1705320,1714857,1720356,1722766,1725246
0100000US,,United States,310M300US47300,47300,"United States - Visalia-Porterville, CA Metro Area","Visalia-Porterville, CA Metro Area",442179,442178,443060,447358,450779,453663,456452,458601,460835,464493
0100000US,,United States,310M300US47380,47380,"United States - Waco, TX Metro Area","Waco, TX Metro Area",252772,252768,253804,255676,256853,258646,260298,262598,264809,268696
0100000US,,United States,310M300US47460,47460,"United States - Walla Walla, WA Metro Area","Walla Walla, WA Metro Area",62859,62859,63009,63439,63318,63380,63466,63855,63989,64614
0100000US,,United States,310M300US47580,47580,"United States - Warner Robins, GA Metro Area","Warner Robins, GA Metro Area",179605,179605,180472,183502,185443,186394,187533,188044,190068,191779
0100000US,,United States,310M300US47900,47900,"United States - Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",5636232,5636361,5665818,5776337,5872227,5962606,6029537,6091560,6150681,6216589
0100000US,,United States,314M300US4790043524,4790043524,"United States - Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area - Silver Spring-Frederick-Rockville, MD Metro Division","Silver Spring-Frederick-Rockville, MD Metro Division",1205162,1205331,1210310,1230696,1247258,1260654,1273964,1284852,1296213,1310832
0100000US,,United States,314M300US4790047894,4790047894,"United States - Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area - Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Division","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Division",4431070,4431030,4455508,4545641,4624969,4701952,4755573,4806708,4854468,4905757
0100000US,,United States,310M300US47940,47940,"United States - Waterloo-Cedar Falls, IA Metro Area","Waterloo-Cedar Falls, IA Metro Area",167819,167819,167913,168325,168725,169697,170189,170602,169894,169892
0100000US,,United States,310M300US48060,48060,"United States - Watertown-Fort Drum, NY Metro Area","Watertown-Fort Drum, NY Metro Area",116229,116232,116601,117806,121449,119219,119044,116301,114084,114187
0100000US,,United States,310M300US48140,48140,"United States - Wausau, WI Metro Area","Wausau, WI Metro Area",134063,134063,134047,134353,134397,134928,135215,135394,135195,135732
0100000US,,United States,310M300US48260,48260,"United States - Weirton-Steubenville, WV-OH Metro Area","Weirton-Steubenville, WV-OH Metro Area",124454,124455,124326,123449,122651,122110,121463,120621,119242,118250
0100000US,,United States,310M300US48300,48300,"United States - Wenatchee, WA Metro Area","Wenatchee, WA Metro Area",110884,110895,111286,111915,112774,113234,113997,115662,117240,118478
0100000US,,United States,310M300US48540,48540,"United States - Wheeling, WV-OH Metro Area","Wheeling, WV-OH Metro Area",147950,147951,147901,147213,146477,145894,144906,144077,142871,141254
0100000US,,United States,310M300US48620,48620,"United States - Wichita, KS Metro Area","Wichita, KS Metro Area",630919,630924,631789,633118,636015,638177,640429,642782,644680,645628
0100000US,,United States,310M300US48660,48660,"United States - Wichita Falls, TX Metro Area","Wichita Falls, TX Metro Area",151306,151476,151643,150276,150982,151380,151782,149979,150326,151230
0100000US,,United States,310M300US48700,48700,"United States - Williamsport, PA Metro Area","Williamsport, PA Metro Area",116111,116108,116209,116671,117188,116577,116282,115580,114708,113841
0100000US,,United States,310M300US48900,48900,"United States - Wilmington, NC Metro Area","Wilmington, NC Metro Area",254884,254881,255700,259242,262899,267870,272125,277197,282131,288156
0100000US,,United States,310M300US49020,49020,"United States - Winchester, VA-WV Metro Area","Winchester, VA-WV Metro Area",128472,128475,128682,129977,130951,132330,133537,134213,135593,137887
0100000US,,United States,310M300US49180,49180,"United States - Winston-Salem, NC Metro Area","Winston-Salem, NC Metro Area",640595,640554,641320,644663,647251,650449,653988,657101,661708,667733
0100000US,,United States,310M300US49340,49340,"United States - Worcester, MA-CT Metro Area","Worcester, MA-CT Metro Area",916980,916802,918886,922380,924761,928480,932106,934835,936723,942475
0100000US,,United States,310M300US49420,49420,"United States - Yakima, WA Metro Area","Yakima, WA Metro Area",243231,243237,244283,246050,246428,246809,247064,248006,249323,250193
0100000US,,United States,310M300US49620,49620,"United States - York-Hanover, PA Metro Area","York-Hanover, PA Metro Area",434972,434998,435426,436702,437483,438926,440444,441822,443809,446078
0100000US,,United States,310M300US49660,49660,"United States - Youngstown-Warren-Boardman, OH-PA Metro Area","Youngstown-Warren-Boardman, OH-PA Metro Area",565773,565799,564837,562271,558480,555758,553029,548846,544543,541926
0100000US,,United States,310M300US49700,49700,"United States - Yuba City, CA Metro Area","Yuba City, CA Metro Area",166892,166889,167115,167071,167174,167861,168625,169725,171243,173679
0100000US,,United States,310M300US49740,49740,"United States - Yuma, AZ Metro Area","Yuma, AZ Metro Area",195751,195750,197124,202581,202105,201810,203039,203558,205463,207534
0100000US,,United States,01000E0US,,United States - In micropolitan statistical area,In micropolitan statistical area,27615148,27613642,27629221,27645265,27654410,27646494,27649238,27650670,27669170,27708781
0100000US,,United States,310M300US10100,10100,"United States - Aberdeen, SD Micro Area","Aberdeen, SD Micro Area",40602,40602,40719,41007,41576,42255,42326,42502,42856,43097
0100000US,,United States,310M300US10140,10140,"United States - Aberdeen, WA Micro Area","Aberdeen, WA Micro Area",72797,72804,72851,72366,71792,71066,70818,71065,71625,72697
0100000US,,United States,310M300US10220,10220,"United States - Ada, OK Micro Area","Ada, OK Micro Area",37492,37492,37601,37749,38068,38158,38288,38331,38443,38224
0100000US,,United States,310M300US10300,10300,"United States - Adrian, MI Micro Area","Adrian, MI Micro Area",99892,99892,99631,99323,98978,98766,98692,98334,98510,98623
0100000US,,United States,310M300US10460,10460,"United States - Alamogordo, NM Micro Area","Alamogordo, NM Micro Area",63797,63817,64386,65432,65943,65677,64792,64178,65184,65817
0100000US,,United States,310M300US10620,10620,"United States - Albemarle, NC Micro Area","Albemarle, NC Micro Area",60585,60586,60577,60533,60479,60667,60659,60685,60880,61482
0100000US,,United States,310M300US10660,10660,"United States - Albert Lea, MN Micro Area","Albert Lea, MN Micro Area",31255,31255,31208,31072,31029,30929,30740,30488,30403,30535
0100000US,,United States,310M300US10700,10700,"United States - Albertville, AL Micro Area","Albertville, AL Micro Area",93019,93019,93129,93890,94217,94291,94232,94577,95043,95548
0100000US,,United States,310M300US10760,10760,"United States - Alexander City, AL Micro Area","Alexander City, AL Micro Area",41616,41618,41477,41394,41040,41021,40886,40617,40574,40681
0100000US,,United States,310M300US10820,10820,"United States - Alexandria, MN Micro Area","Alexandria, MN Micro Area",36009,36009,35986,36175,36286,36340,36573,36794,37173,37575
0100000US,,United States,310M300US10860,10860,"United States - Alice, TX Micro Area","Alice, TX Micro Area",40838,40838,40887,41206,41628,41664,41472,41469,41115,40871
0100000US,,United States,310M300US10940,10940,"United States - Alma, MI Micro Area","Alma, MI Micro Area",42476,42476,42429,42102,41955,41901,41438,41308,40932,41018
0100000US,,United States,310M300US10980,10980,"United States - Alpena, MI Micro Area","Alpena, MI Micro Area",29598,29598,29512,29336,29161,28953,28874,28705,28657,28462
0100000US,,United States,310M300US11060,11060,"United States - Altus, OK Micro Area","Altus, OK Micro Area",26446,26446,26483,26410,26216,26137,25809,25404,25397,25125
0100000US,,United States,310M300US11140,11140,"United States - Americus, GA Micro Area","Americus, GA Micro Area",37829,37827,37703,37124,36623,36447,36372,35886,35513,35060
0100000US,,United States,310M300US11220,11220,"United States - Amsterdam, NY Micro Area","Amsterdam, NY Micro Area",50219,50256,50299,49906,49828,49755,49667,49556,49266,49258
0100000US,,United States,310M300US11380,11380,"United States - Andrews, TX Micro Area","Andrews, TX Micro Area",14786,14786,14847,15386,16106,16788,17448,18092,17837,17722
0100000US,,United States,310M300US11420,11420,"United States - Angola, IN Micro Area","Angola, IN Micro Area",34185,34183,34145,34099,34184,34392,34518,34514,34388,34484
0100000US,,United States,310M300US11580,11580,"United States - Arcadia, FL Micro Area","Arcadia, FL Micro Area",34862,34862,34936,34794,34952,34840,35271,35475,35925,36862
0100000US,,United States,310M300US11620,11620,"United States - Ardmore, OK Micro Area","Ardmore, OK Micro Area",47557,47726,47798,48031,47993,48437,48548,48500,48359,48190
0100000US,,United States,310M300US11660,11660,"United States - Arkadelphia, AR Micro Area","Arkadelphia, AR Micro Area",22995,22993,22927,22918,22745,22574,22551,22506,22550,22293
0100000US,,United States,310M300US11680,11680,"United States - Arkansas City-Winfield, KS Micro Area","Arkansas City-Winfield, KS Micro Area",36311,36306,36308,36235,36251,36142,35844,35690,35621,35361
0100000US,,United States,310M300US11740,11740,"United States - Ashland, OH Micro Area","Ashland, OH Micro Area",53139,53139,53324,53247,53233,53118,53107,53224,53417,53628
0100000US,,United States,310M300US11780,11780,"United States - Ashtabula, OH Micro Area","Ashtabula, OH Micro Area",101497,101488,101397,101060,100227,99716,99021,98396,98169,97807
0100000US,,United States,310M300US11820,11820,"United States - Astoria, OR Micro Area","Astoria, OR Micro Area",37039,37029,37085,37189,37377,37084,37421,37783,38637,39182
0100000US,,United States,310M300US11860,11860,"United States - Atchison, KS Micro Area","Atchison, KS Micro Area",16924,16921,16858,16754,16774,16688,16524,16414,16373,16332
0100000US,,United States,310M300US11900,11900,"United States - Athens, OH Micro Area","Athens, OH Micro Area",64757,64764,65178,65080,64590,64456,64649,65793,66320,66597
0100000US,,United States,310M300US11940,11940,"United States - Athens, TN Micro Area","Athens, TN Micro Area",52266,52278,52168,52308,52365,52330,52538,52439,52659,52877
0100000US,,United States,310M300US11980,11980,"United States - Athens, TX Micro Area","Athens, TX Micro Area",78532,78534,78623,78792,78938,78628,79262,79447,80034,81064
0100000US,,United States,310M300US12120,12120,"United States - Atmore, AL Micro Area","Atmore, AL Micro Area",38319,38319,38346,38202,38028,37773,37740,37667,37476,37447
